"TIME","GEO","UNIT","NA_ITEM","Value","Flag and Footnotes"
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Gross fixed capital formation","2,159,511.3",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Exports of services","1,235,569.6",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Imports of services","1,074,142.3",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","European Union (15 countries)","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Gross domestic product at market prices","8,811,777.2",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Final consumption expenditure","6,686,694.3",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,849,485.3",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,152,646.1",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","4,837,892.9",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Final consumption expenditure of households","4,708,860.0",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Gross capital formation","1,720,205.3",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,724,989.9",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Exports of services","921,659.7",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Imports of services","853,784.4",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Euro area (EA11-2000, EA12-2006, EA13-2007, EA15-2008, EA16-2010, EA17-2013, EA18-2014, EA19)","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Gross domestic product at market prices","8,852,099.5",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure","6,717,873.7",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,855,427.5",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,153,568.6",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","4,863,081.0",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure of households","4,732,755.7",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Gross capital formation","1,728,412.6",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,733,826.8",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Exports of services","928,796.0",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Imports of services","858,585.5",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Euro area (19 countries)","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Gross domestic product at market prices","8,692,494.7",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure","6,601,750.2",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,828,283.6",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,141,842.3",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","4,774,137.0",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Final consumption expenditure of households","4,646,263.4",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Gross capital formation","1,695,872.5",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,699,600.8",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Exports of services","895,261.6",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Imports of services","833,885.3",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Euro area (12 countries)","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Belgium","Chain linked volumes (2005), million euro","Gross domestic product at market prices","341,810.2",""
"2013","Belgium","Chain linked volumes (2005), million euro","Final consumption expenditure","250,576.9",""
"2013","Belgium","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","76,621.1",""
"2013","Belgium","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","48,124.6",""
"2013","Belgium","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","173,909.8",""
"2013","Belgium","Chain linked volumes (2005), million euro","Final consumption expenditure of households","169,737.9",""
"2013","Belgium","Chain linked volumes (2005), million euro","Gross capital formation","79,082.6",""
"2013","Belgium","Chain linked volumes (2005), million euro","Gross fixed capital formation","72,908.1",""
"2013","Belgium","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Belgium","Chain linked volumes (2005), million euro","Exports of services","72,942.9",""
"2013","Belgium","Chain linked volumes (2005), million euro","Imports of services","69,285.6",""
"2013","Belgium","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Belgium","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Belgium","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Gross domestic product at market prices","29,143.2",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Final consumption expenditure","24,932.2",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","4,488.5",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","2,145.9",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","20,488.7",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Final consumption expenditure of households","20,368.9",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Gross capital formation","6,388.2",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Gross fixed capital formation","6,355.2",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Exports of services","3,444.3",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Imports of services","2,019.5",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Bulgaria","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Gross domestic product at market prices","124,258.8",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Final consumption expenditure","81,609.2",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","23,315.1",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","11,676.3",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","58,330.5",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Final consumption expenditure of households","57,465.3",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Gross capital formation","32,300.8",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Gross fixed capital formation","33,123.4",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Exports of services","14,717.9",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Imports of services","13,241.2",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Czech Republic","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Denmark","Chain linked volumes (2005), million euro","Gross domestic product at market prices","220,492.8",""
"2013","Denmark","Chain linked volumes (2005), million euro","Final consumption expenditure","163,884.2",""
"2013","Denmark","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","58,496.2",""
"2013","Denmark","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","41,899.3",""
"2013","Denmark","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","105,338.1",""
"2013","Denmark","Chain linked volumes (2005), million euro","Final consumption expenditure of households","101,949.5",""
"2013","Denmark","Chain linked volumes (2005), million euro","Gross capital formation","45,498.2",""
"2013","Denmark","Chain linked volumes (2005), million euro","Gross fixed capital formation","44,133.1",""
"2013","Denmark","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Denmark","Chain linked volumes (2005), million euro","Exports of services","50,152.1",""
"2013","Denmark","Chain linked volumes (2005), million euro","Imports of services","44,480.3",""
"2013","Denmark","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Denmark","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Denmark","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Gross domestic product at market prices","2,560,914.7",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Final consumption expenditure","1,891,956.3",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","483,303.8",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","304,505.4",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","1,409,139.5",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Final consumption expenditure of households","1,364,357.0",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Gross capital formation","482,269.6",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Gross fixed capital formation","496,522.5",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Exports of services","195,560.4",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Imports of services","216,363.6",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Germany (until 1990 former territory of the FRG)","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Estonia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","12,626.3",""
"2013","Estonia","Chain linked volumes (2005), million euro","Final consumption expenditure","9,068.8",""
"2013","Estonia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","2,296.7",""
"2013","Estonia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,302.3",""
"2013","Estonia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","6,737.6",""
"2013","Estonia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","6,531.7",""
"2013","Estonia","Chain linked volumes (2005), million euro","Gross capital formation","3,994.0",""
"2013","Estonia","Chain linked volumes (2005), million euro","Gross fixed capital formation","4,133.4",""
"2013","Estonia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Estonia","Chain linked volumes (2005), million euro","Exports of services","3,461.5",""
"2013","Estonia","Chain linked volumes (2005), million euro","Imports of services","2,746.6",""
"2013","Estonia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Estonia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Estonia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Ireland","Chain linked volumes (2005), million euro","Gross domestic product at market prices","184,527.3",""
"2013","Ireland","Chain linked volumes (2005), million euro","Final consumption expenditure","105,983.6",""
"2013","Ireland","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","25,773.0",""
"2013","Ireland","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","18,705.0",""
"2013","Ireland","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","80,554.5",""
"2013","Ireland","Chain linked volumes (2005), million euro","Final consumption expenditure of households","79,125.3",""
"2013","Ireland","Chain linked volumes (2005), million euro","Gross capital formation","38,591.7",""
"2013","Ireland","Chain linked volumes (2005), million euro","Gross fixed capital formation","38,094.2",""
"2013","Ireland","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Ireland","Chain linked volumes (2005), million euro","Exports of services","78,380.6",""
"2013","Ireland","Chain linked volumes (2005), million euro","Imports of services","76,294.7",""
"2013","Ireland","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Ireland","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Ireland","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Greece","Chain linked volumes (2005), million euro","Gross domestic product at market prices","159,737.5","p"
"2013","Greece","Chain linked volumes (2005), million euro","Final consumption expenditure","143,788.0","p"
"2013","Greece","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","35,056.7","p"
"2013","Greece","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","15,877.2","p"
"2013","Greece","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","108,583.0","p"
"2013","Greece","Chain linked volumes (2005), million euro","Final consumption expenditure of households","104,377.3","p"
"2013","Greece","Chain linked volumes (2005), million euro","Gross capital formation","18,765.1","p"
"2013","Greece","Chain linked volumes (2005), million euro","Gross fixed capital formation","20,613.3","p"
"2013","Greece","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Greece","Chain linked volumes (2005), million euro","Exports of services","21,418.0","p"
"2013","Greece","Chain linked volumes (2005), million euro","Imports of services","10,687.7","p"
"2013","Greece","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Greece","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Greece","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Spain","Chain linked volumes (2005), million euro","Gross domestic product at market prices","926,663.6",""
"2013","Spain","Chain linked volumes (2005), million euro","Final consumption expenditure","690,924.2",""
"2013","Spain","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","187,055.6",""
"2013","Spain","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","106,034.5",""
"2013","Spain","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","504,054.2",""
"2013","Spain","Chain linked volumes (2005), million euro","Final consumption expenditure of households","494,447.5",""
"2013","Spain","Chain linked volumes (2005), million euro","Gross capital formation","193,515.1",""
"2013","Spain","Chain linked volumes (2005), million euro","Gross fixed capital formation","194,459.9",""
"2013","Spain","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Spain","Chain linked volumes (2005), million euro","Exports of services","80,201.1",""
"2013","Spain","Chain linked volumes (2005), million euro","Imports of services","40,409.0",""
"2013","Spain","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Spain","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Spain","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","France","Chain linked volumes (2005), million euro","Gross domestic product at market prices","1,893,867.9",""
"2013","France","Chain linked volumes (2005), million euro","Final consumption expenditure","1,514,539.2",""
"2013","France","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","456,939.8",""
"2013","France","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","297,177.4",""
"2013","France","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","1,057,649.9",""
"2013","France","Chain linked volumes (2005), million euro","Final consumption expenditure of households","1,019,626.4",""
"2013","France","Chain linked volumes (2005), million euro","Gross capital formation","407,891.2",""
"2013","France","Chain linked volumes (2005), million euro","Gross fixed capital formation","399,976.0",""
"2013","France","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","France","Chain linked volumes (2005), million euro","Exports of services","146,559.6",""
"2013","France","Chain linked volumes (2005), million euro","Imports of services","142,715.2",""
"2013","France","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","France","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","France","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Croatia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","36,282.9",""
"2013","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure","28,705.5",""
"2013","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","7,504.3",""
"2013","Croatia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,928.3",""
"2013","Croatia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","21,187.7",""
"2013","Croatia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","20,812.8",""
"2013","Croatia","Chain linked volumes (2005), million euro","Gross capital formation","8,097.1",""
"2013","Croatia","Chain linked volumes (2005), million euro","Gross fixed capital formation","8,287.5",""
"2013","Croatia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Croatia","Chain linked volumes (2005), million euro","Exports of services","8,014.9",""
"2013","Croatia","Chain linked volumes (2005), million euro","Imports of services","2,448.6",""
"2013","Croatia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Croatia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Croatia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Italy","Chain linked volumes (2005), million euro","Gross domestic product at market prices","1,408,600.4",""
"2013","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure","1,125,179.3",""
"2013","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","286,839.4",""
"2013","Italy","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","172,766.7",""
"2013","Italy","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","838,809.6",""
"2013","Italy","Chain linked volumes (2005), million euro","Final consumption expenditure of households","830,951.3",""
"2013","Italy","Chain linked volumes (2005), million euro","Gross capital formation","232,717.2",""
"2013","Italy","Chain linked volumes (2005), million euro","Gross fixed capital formation","238,317.0",""
"2013","Italy","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Italy","Chain linked volumes (2005), million euro","Exports of services","73,154.8",""
"2013","Italy","Chain linked volumes (2005), million euro","Imports of services","71,587.8",""
"2013","Italy","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Italy","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Italy","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Gross domestic product at market prices","15,579.5",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure","13,127.9",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","2,862.9",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,279.0",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","10,265.0",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Final consumption expenditure of households","10,123.2",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Gross capital formation","2,125.2",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Gross fixed capital formation","2,353.4",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Exports of services","7,065.9",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Imports of services","4,151.3",""
"2013","Cyprus","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Cyprus","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Latvia","Chain linked volumes (2005), million euro","Gross domestic product at market prices","15,208.0",""
"2013","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure","12,257.1",""
"2013","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","2,371.1",""
"2013","Latvia","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","1,063.2",""
"2013","Latvia","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","9,852.5",""
"2013","Latvia","Chain linked volumes (2005), million euro","Final consumption expenditure of households","9,678.5",""
"2013","Latvia","Chain linked volumes (2005), million euro","Gross capital formation","4,011.6",""
"2013","Latvia","Chain linked volumes (2005), million euro","Gross fixed capital formation","3,922.2",""
"2013","Latvia","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Latvia","Chain linked volumes (2005), million euro","Exports of services","2,796.2",""
"2013","Latvia","Chain linked volumes (2005), million euro","Imports of services","1,437.0",""
"2013","Latvia","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Latvia","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Latvia","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Gross domestic product at market prices","25,373.8",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure","19,525.3",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","3,935.5",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","2,073.5",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","15,545.0",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Final consumption expenditure of households","15,474.3",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Gross capital formation","5,026.9",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Gross fixed capital formation","5,466.1",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Exports of services","4,278.2",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Imports of services","3,472.2",""
"2013","Lithuania","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Lithuania","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Gross domestic product at market prices","35,889.9",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure","18,959.9",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","6,280.1",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","3,670.7",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","12,671.6",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Final consumption expenditure of households","12,063.5",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Gross capital formation","8,184.9",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Gross fixed capital formation","8,264.8",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Exports of services","53,943.5",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Imports of services","43,650.3",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Luxembourg","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Hungary","Chain linked volumes (2005), million euro","Gross domestic product at market prices","91,846.6",""
"2013","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure","65,598.9",""
"2013","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","20,334.0",""
"2013","Hungary","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","10,234.3",""
"2013","Hungary","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","45,335.5",""
"2013","Hungary","Chain linked volumes (2005), million euro","Final consumption expenditure of households","43,974.1",""
"2013","Hungary","Chain linked volumes (2005), million euro","Gross capital formation","17,802.2",""
"2013","Hungary","Chain linked volumes (2005), million euro","Gross fixed capital formation","20,027.7",""
"2013","Hungary","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Hungary","Chain linked volumes (2005), million euro","Exports of services","16,455.6",""
"2013","Hungary","Chain linked volumes (2005), million euro","Imports of services","13,307.2",""
"2013","Hungary","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Hungary","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Hungary","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Malta","Chain linked volumes (2005), million euro","Gross domestic product at market prices","6,185.4",""
"2013","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure","4,747.4",""
"2013","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","1,182.7",""
"2013","Malta","Chain linked volumes (2005), million euro","Individual consumption expenditure of general government","655.6",""
"2013","Malta","Chain linked volumes (2005), million euro","Household and NPISH final consumption expenditure","3,562.4",""
"2013","Malta","Chain linked volumes (2005), million euro","Final consumption expenditure of households","3,474.9",""
"2013","Malta","Chain linked volumes (2005), million euro","Gross capital formation","1,160.2",""
"2013","Malta","Chain linked volumes (2005), million euro","Gross fixed capital formation","1,071.5",""
"2013","Malta","Chain linked volumes (2005), million euro","Changes in inventories",":",""
"2013","Malta","Chain linked volumes (2005), million euro","Exports of services","7,240.1",""
"2013","Malta","Chain linked volumes (2005), million euro","Imports of services","5,827.8",""
"2013","Malta","Chain linked volumes (2005), million euro","External balance - Goods",":",""
"2013","Malta","Chain linked volumes (2005), million euro","Compensation of employees",":",""
"2013","Malta","Chain linked volumes (2005), million euro","Wages and salaries",":",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Gross domestic product at market prices","583,556.9",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure","405,540.1",""
"2013","Netherlands","Chain linked volumes (2005), million euro","Final consumption expenditure of general government","147,388.8",""
